time,open,high,low,close,Volume
1762531620,663.23,663.54,663.23,663.52,37831
1762531680,663.52,663.57,663.12,663.21,25912
1762531740,663.21,663.28,663.14,663.245,18542
1762531800,663.24,663.5,663.2,663.28,36936
1762531860,663.27,663.31,662.76,662.76,48494
1762531920,662.77,662.87,662.63,662.74,42496
1762531980,662.74,663.21,662.72,662.9,57177
1762532040,662.89,662.93,662.66,662.77,42212
1762532100,662.75,662.77,662.34,662.49,51729
1762532160,662.47,662.49,662.25,662.32,37775
1762532220,662.33,662.68,662.325,662.56,48886
1762532280,662.54,663.06,662.46,662.94,40672
1762532340,662.93,663.28,662.92,663.23,63112
1762532400,663.23,663.55,663.15,663.35,75304
1762532460,663.33,663.54,663.1,663.51,67146
1762532520,663.54,663.66,663.37,663.4,23320
1762532580,663.41,663.83,663.39,663.4,27153
1762532640,663.4,663.59,663.09,663.109,20305
1762532700,663.12,663.12,662.91,663.08,37419
1762532760,663.06,663.19,662.83,662.93,18362
1762532820,662.92,662.95,662.69,662.88,19881
1762532880,662.9,663.02,662.73,662.77,14060
1762532940,662.78,662.86,662.69,662.84,22840
1762533000,662.8,663.055,662.74,662.93,56051
1762533060,662.9,663.2,662.84,663.15,42215
1762533120,663.14,663.15,662.67,662.7,34400
1762533180,662.66,662.96,662.66,662.73,20557
1762533240,662.74,663.34,662.71,663.275,38184
1762533300,663.3,663.37,662.79,662.82,52430
1762533360,662.81,663.05,662.68,662.76,19167
1762533420,662.75,662.91,662.67,662.73,7799
1762533480,662.71,662.86,662.38,662.41,13245
1762533540,662.41,662.57,662.41,662.53,17490
1762533600,662.54,662.79,662.42,662.78,16611
1762533660,662.77,662.77,662.19,662.28,25268
1762533720,662.29,662.66,662.28,662.59,16063
1762533780,662.56,663.09,662.44,663.02,34736
1762533840,663.03,663.28,662.95,663.21,34260
1762533900,663.195,663.34,663.12,663.17,30107
1762533960,663.15,663.21,662.36,662.41,26056
1762534020,662.4,662.73,662.32,662.44,19447
1762534080,662.44,662.67,662.37,662.61,10675
1762534140,662.6,662.66,662.42,662.56,8032
1762534200,662.56,662.87,662.51,662.69,24670
1762534260,662.69,663.3,662.59,663.09,44548
1762534320,663.11,663.23,662.97,663.12,12589
1762534380,663.12,663.3,662.959,662.99,19262
1762534440,663.03,663.03,662.425,662.48,13725
1762534500,662.46,662.61,662.04,662.06,64860
1762534560,662.05,662.18,661.95,662,46399
1762534620,661.99,662.06,661.4,661.4,44156
1762534680,661.42,661.58,661.34,661.53,56850
1762534740,661.54,662.05,661.54,661.97,28036
1762534800,661.97,662.07,661.67,661.89,21933
1762534860,661.88,662.18,661.57,661.72,15689
1762534920,661.71,661.96,661.63,661.96,14070
1762534980,661.945,661.985,661.59,661.61,29865
1762535040,661.61,661.79,661.59,661.61,21459
1762535100,661.63,662.03,661.63,662,24456
1762535160,661.99,661.99,661.5,661.57,20394
1762535220,661.56,661.58,661.215,661.23,45013
1762535280,661.23,661.611,661.23,661.59,36173
1762535340,661.57,661.84,661.53,661.8,38618
1762535400,661.79,661.82,661.41,661.81,26199
1762535460,661.83,662.11,661.69,662.07,24591
1762535520,662.08,662.1,661.86,662.02,29354
1762535580,662.03,662.54,662,662.515,47030
1762535640,662.49,662.7,662.36,662.56,33859
1762535700,662.57,662.64,662.49,662.555,18460
1762535760,662.51,662.92,662.5,662.9,16986
1762535820,662.94,663.12,662.85,663.06,27450
1762535880,663.05,663.1,662.82,663.02,25741
1762535940,663.02,663.07,662.83,662.96,14496
1762536000,662.99,663.32,662.71,663.3,18459
1762536060,663.31,663.79,663.29,663.61,42129
1762536120,663.64,663.85,663.53,663.85,15715
1762536180,663.85,664.15,663.82,664.1,15956
1762536240,664.09,664.09,663.73,663.8,10955
1762536300,663.841,664.16,663.841,664.005,10060
1762536360,663.98,664.25,663.98,664.08,26096
1762536420,664.1,664.27,663.77,663.78,37191
1762536480,663.83,663.83,663.39,663.49,33703
1762536540,663.48,663.68,663.48,663.57,13635
1762536600,663.53,663.75,663.42,663.57,14296
1762536660,663.57,663.775,663.5,663.63,13555
1762536720,663.6,664.04,663.6,663.94,30428
1762536780,663.94,663.945,663.56,663.8,17254
1762536840,663.84,663.96,663.75,663.75,16996
1762536900,663.68,663.85,663.34,663.8,17543
1762536960,663.75,663.92,663.62,663.79,27851
1762537020,663.83,663.92,663.71,663.88,9204
1762537080,663.86,663.88,662.93,662.97,21012
1762537140,662.97,663.34,662.96,663.23,12473
1762537200,663.215,663.32,663.01,663.14,36973
1762537260,663.14,663.14,662.7,662.88,40931
1762537320,662.87,663.37,662.81,663.22,30713
1762537380,663.22,663.42,662.9,663.02,24709
1762537440,663.02,663.26,662.99,663.13,3560
1762537500,663.07,663.48,663.05,663.15,25209
1762537560,663.16,663.31,663.05,663.14,20796
1762537620,663.14,663.15,662.96,662.99,6931
1762537680,663,663,662.3,662.36,27284
1762537740,662.36,662.46,662.32,662.35,24444
1762537800,662.33,662.37,662.02,662.23,23332
1762537860,662.25,662.86,662.17,662.79,14512
1762537920,662.74,662.75,662.34,662.43,23961
1762537980,662.42,662.9,662.36,662.67,20223
1762538040,662.69,662.96,662.41,662.9,13369
1762538100,662.87,663.37,662.84,663.36,10481
1762538160,663.34,663.665,663.23,663.64,19975
1762538220,663.64,663.94,663.63,663.65,18304
1762538280,663.66,663.971,663.66,663.74,34137
1762538340,663.75,664,663.62,663.94,36643
1762538400,663.94,664.29,663.93,664.27,14296
1762538460,664.27,664.335,664.11,664.135,17462
1762538520,664.12,664.149,663.86,663.95,15446
1762538580,663.97,664.21,663.91,664.02,14990
1762538640,664.05,664.245,664,664.06,11492
1762538700,664.05,664.07,663.58,663.71,27838
1762538760,663.7,664.05,663.63,663.9,19246
1762538820,663.91,664.15,663.9,664.06,7891
1762538880,664.07,664.5,664.03,664.49,11242
1762538940,664.47,664.52,664.23,664.27,14158
1762539000,664.24,664.55,664.24,664.47,9078
1762539060,664.45,664.64,664.42,664.6,36265
1762539120,664.59,664.67,664.26,664.34,20219
1762539180,664.33,664.46,664.06,664.45,17432
1762539240,664.45,664.55,664.39,664.54,7562
1762539300,664.52,664.63,664.38,664.41,9962
1762539360,664.41,664.419,664.04,664.17,13278
1762539420,664.15,664.29,664.01,664.09,14391
1762539480,664.14,664.63,664.11,664.59,34544
1762539540,664.62,664.69,664.51,664.57,9202
1762539600,664.63,664.87,664.4,664.47,32402
1762539660,664.49,664.71,664.49,664.6,25037
1762539720,664.59,664.77,664.55,664.67,14226
1762539780,664.66,664.94,664.66,664.93,24378
1762539840,664.92,665.16,664.89,665.14,18448
1762539900,665.16,665.58,665.16,665.31,34756
1762539960,665.32,665.45,665.25,665.37,27857
1762540020,665.38,665.4,665.18,665.26,15825
1762540080,665.24,665.3,665.07,665.23,10125
1762540140,665.215,665.32,665.1,665.32,8026
1762540200,665.3,665.46,665.23,665.36,28530
1762540260,665.375,665.58,665.35,665.57,11544
1762540320,665.59,665.65,665.37,665.42,26542
1762540380,665.4,665.58,665.29,665.36,9550
1762540440,665.365,665.48,665.23,665.24,13935
1762540500,665.3,665.395,665.03,665.26,22510
1762540560,665.27,665.31,664.96,665.05,21804
1762540620,665.07,665.38,665.07,665.28,10698
1762540680,665.29,665.6,665.16,665.55,10714
1762540740,665.56,666,665.56,665.97,23089
1762540800,665.97,666.08,665.84,665.95,22219
1762540860,665.975,666.06,665.84,665.955,13896
1762540920,665.95,665.99,665.77,665.82,7669
1762540980,665.815,665.93,665.61,665.69,10818
1762541040,665.69,665.83,665.65,665.73,11364
1762541100,665.74,665.92,665.67,665.72,15158
1762541160,665.71,665.79,665.53,665.58,8898
1762541220,665.58,665.61,665.15,665.17,32046
1762541280,665.16,665.32,665.02,665.03,19525
1762541340,665.05,665.13,664.69,664.84,14518
1762541400,664.88,664.88,664.44,664.65,27405
1762541460,664.64,664.77,664.46,664.511,21185
1762541520,664.53,664.64,664.42,664.5,10071
1762541580,664.48,664.54,664.35,664.44,19587
1762541640,664.43,664.86,664.23,664.86,21902
1762541700,664.85,665.44,664.82,665.37,22923
1762541760,665.39,665.41,665.14,665.29,19959
1762541820,665.34,665.56,665.3,665.56,14946
1762541880,665.58,665.91,665.55,665.89,16519
1762541940,665.895,666.02,665.565,665.6,11405
1762542000,665.6,665.66,665.21,665.54,20886
1762542060,665.54,665.95,665.49,665.9,10177
1762542120,665.93,666.05,665.79,665.88,7945
1762542180,665.89,666.07,665.7,666.05,9339
1762542240,666.02,666.22,665.87,665.9,21740
1762542300,665.9,665.98,665.71,665.86,30794
1762542360,665.84,666.29,665.78,666.28,21694
1762542420,666.28,666.29,666.11,666.239,7049
1762542480,666.25,666.31,666.18,666.2,7691
1762542540,666.21,666.22,665.98,666.02,8734
1762542600,666.03,666.03,665.78,665.84,49915
1762542660,665.84,666,665.77,665.98,14551
1762542720,665.98,666.26,665.92,666.23,27981
1762542780,666.23,666.3,665.99,666.05,13905
1762542840,666.05,666.33,666.04,666.27,8762
1762542900,666.27,666.49,666.06,666.46,13946
1762542960,666.43,666.51,666.36,666.41,26696
1762543020,666.43,666.52,666.21,666.24,10698
1762543080,666.27,666.55,666.26,666.52,15155
1762543140,666.51,666.545,665.91,665.97,10556
1762543200,665.98,666.36,665.98,666.31,16882
1762543260,666.3,666.38,666.07,666.37,34533
1762543320,666.37,666.6,666.37,666.55,62836
1762543380,666.55,666.55,666.28,666.4,6527
1762543440,666.39,666.68,666.39,666.58,25297
1762543500,666.56,666.56,666.29,666.3,48027
1762543560,666.309,666.5,666.12,666.47,27787
1762543620,666.45,666.46,666.18,666.33,6168
1762543680,666.34,666.52,666.26,666.37,16599
1762543740,666.37,666.48,666.26,666.47,19991
1762543800,666.49,667.1,666.49,667.04,45925
1762543860,667.039,667.37,666.93,667.23,44833
1762543920,667.24,667.57,667.18,667.52,14562
1762543980,667.51,667.56,667.44,667.55,36983
1762544040,667.53,667.65,667.43,667.57,27484
1762544100,667.56,667.665,667.37,667.63,33221
1762544160,667.61,667.9,667.605,667.83,31139
1762544220,667.83,667.92,667.62,667.77,35765
1762544280,667.78,667.97,667.64,667.97,27257
1762544340,667.97,668.51,667.951,668.37,63723
1762544400,668.39,669.1,668.39,669.1,30411
1762544460,669.09,669.57,669.03,669.2,54796
1762544520,669.19,669.515,668.9,669.115,72845
1762544580,669.15,669.37,669.13,669.24,36248
1762544640,669.25,669.58,669.2,669.38,72653
1762544700,669.36,669.39,669,669.08,57761
1762544760,669.1,669.36,669.05,669.26,48868
1762544820,669.27,669.35,665.62,668.75,121410
1762544880,668.75,669.19,668.4,669.16,86044
1762544940,669.16,669.22,668.85,669.08,63177
1762545000,669.09,669.49,669.04,669.29,62375
1762545060,669.31,669.31,669.01,669.09,21156
1762545120,669.13,669.25,668.83,669.04,32838
1762545180,669.03,669.32,668.94,669.281,31970
1762545240,669.29,669.71,669.26,669.69,68170
1762545300,669.69,669.71,669.16,669.19,32805
1762545360,669.2,669.68,669.06,669.63,38985
1762545420,669.59,669.59,669.31,669.42,29415
1762545480,669.44,669.7,669.39,669.51,28376
1762545540,669.54,669.98,669.54,669.91,40379
1762545600,669.89,669.89,669.54,669.7,39614
1762545660,669.75,669.87,669.37,669.63,18689
1762545720,669.67,669.92,669.59,669.81,47135
1762545780,669.77,669.8,669.44,669.74,12656
1762545840,669.74,670.04,669.5,669.55,59834
1762545900,669.59,669.65,669.25,669.38,63552
1762545960,669.45,669.55,668.97,668.99,49449
1762546020,668.96,669.08,668.67,668.96,62156
1762546080,668.98,669.501,668.77,669.42,55810
1762546140,669.44,669.64,669.25,669.58,43910
1762546200,669.59,669.81,669.45,669.57,24549
1762546260,669.56,669.61,669.36,669.57,25917
1762546320,669.59,669.76,669.54,669.65,15501
1762546380,669.66,669.92,669.55,669.63,39868
1762546440,669.6,669.62,669.31,669.48,28702
1762546500,669.48,669.61,669.28,669.33,28530
1762546560,669.34,669.63,669.18,669.38,24582
1762546620,669.39,669.47,669.07,669.13,26848
1762546680,669.12,669.15,668.68,668.75,40158
1762546740,668.76,669.09,668.6,669,17597
1762546800,669.02,669.08,668.56,668.605,26413
1762546860,668.59,668.71,668.26,668.7,32990
1762546920,668.72,668.91,668.53,668.695,17346
1762546980,668.69,668.74,668.36,668.52,13970
1762547040,668.54,668.58,668.34,668.36,14122
1762547100,668.33,668.4,668.12,668.12,35552
1762547160,668.14,668.16,667.94,668.09,46612
1762547220,668.08,668.75,668.04,668.72,34081
1762547280,668.71,668.925,668.57,668.92,31233
1762547340,668.93,669.135,668.6,668.68,27830
1762547400,668.68,669.35,668.67,669.19,32566
1762547460,669.18,669.25,668.85,669.13,19083
1762547520,669.12,669.32,669.06,669.31,17750
1762547580,669.295,669.43,669.1,669.16,17139
1762547640,669.17,669.24,668.91,669,15685
1762547700,668.98,669.32,668.98,669.24,17521
1762547760,669.25,669.57,669.23,669.49,31714
1762547820,669.47,669.51,669.21,669.37,29709
1762547880,669.36,669.38,669.249,669.32,18086
1762547940,669.32,669.58,669.31,669.53,10781
1762548000,669.54,669.73,669.53,669.54,23682
1762548060,669.55,669.6,669.06,669.1,26739
1762548120,669.13,669.63,669.06,669.63,45108
1762548180,669.65,669.76,669.555,669.74,17026
1762548240,669.77,670.1,669.725,670.03,36378
1762548300,670.01,670.01,669.75,669.84,34756
1762548360,669.8,670.02,669.57,669.64,35480
1762548420,669.63,669.89,669.5,669.56,35914
1762548480,669.55,669.69,669.41,669.465,23768
1762548540,669.47,669.54,668.69,668.73,45969
1762548600,668.73,669.65,668.72,669.575,102526
1762548660,669.61,669.65,669.34,669.6,26744
1762548720,669.58,669.85,669.58,669.835,46934
1762548780,669.835,669.98,669.82,669.865,22241
1762548840,669.86,670.09,669.71,669.8,95937
1762548900,669.73,670.39,669.66,670.37,88320
1762548960,670.36,670.49,670.25,670.45,52510
1762549020,670.45,670.59,670.385,670.56,127268
1762549080,670.55,670.9,670.49,670.88,154245
1762549140,670.88,671.08,670.61,670.89,261525
1762785000,677.235,677.825,677.02,677.745,205984
1762785060,677.74,678.13,677.69,677.96,87859
1762785120,677.97,678.07,677.57,677.75,51339
1762785180,677.77,678.03,677.7,677.86,76436
1762785240,677.83,677.99,677.77,677.8,41360
1762785300,677.85,678.37,677.85,678.31,77966
1762785360,678.34,678.43,678.2,678.42,64700
1762785420,678.42,678.61,678.31,678.53,29025
1762785480,678.53,678.71,678.41,678.605,33132
1762785540,678.6,678.85,678.58,678.8,33557
1762785600,678.8,678.95,678.71,678.8,58781
1762785660,678.82,678.95,678.77,678.81,26144
1762785720,678.83,678.95,678.62,678.71,50177
1762785780,678.73,678.895,678.49,678.895,26850
1762785840,678.9,679.09,678.69,678.77,41870
1762785900,678.8,679.13,678.79,678.89,64032
1762785960,678.9,679.17,678.87,679.151,36921
1762786020,679.15,679.2,678.76,678.88,69114
1762786080,678.9,679,678.51,678.71,33830
1762786140,678.7,678.91,678.5,678.58,31644
1762786200,678.58,678.6,678.15,678.26,207262
1762786260,678.28,678.61,678.21,678.59,40925
1762786320,678.58,678.59,678.21,678.22,25547
1762786380,678.23,678.29,678.04,678.23,19758
1762786440,678.23,678.515,678.2,678.44,23940
1762786500,678.43,678.66,678.32,678.59,20684
1762786560,678.63,678.63,678.22,678.45,20006
1762786620,678.45,678.86,678.42,678.86,29905
1762786680,678.86,678.95,678.735,678.95,26252
1762786740,678.94,679.04,678.55,678.55,48191
1762786800,678.54,678.75,678.31,678.56,43788
1762786860,678.56,678.72,678.39,678.7,24480
1762786920,678.72,678.72,678.41,678.47,29340
1762786980,678.49,678.7,678.39,678.51,14802
1762787040,678.53,678.84,678.49,678.72,21525
1762787100,678.75,678.87,678.54,678.71,23717
1762787160,678.73,678.9,678.58,678.81,29063
1762787220,678.83,678.91,678.65,678.82,19867
1762787280,678.8,678.96,678.76,678.81,16597
1762787340,678.82,678.86,678.52,678.71,20170
1762787400,678.71,679.13,678.71,678.99,34813
1762787460,678.98,679.01,678.85,679,25770
1762787520,678.99,679.18,678.96,679.02,42980
1762787580,679.03,679.05,678.89,678.99,15758
1762787640,679,679.03,678.49,678.56,37302
1762787700,678.59,678.82,678.55,678.77,16125
1762787760,678.78,678.82,678.64,678.75,13280
1762787820,678.8,678.9,678.69,678.88,23923
1762787880,678.875,678.95,678.62,678.65,18939
1762787940,678.66,678.66,678.17,678.33,26345
1762788000,678.33,678.621,678.25,678.58,13544
1762788060,678.59,678.83,678.545,678.77,23708
1762788120,678.79,678.9,678.67,678.75,9271
1762788180,678.73,678.9,678.73,678.86,21360
1762788240,678.87,679.05,678.8,679.04,23062
1762788300,679.03,679.18,678.95,679.02,35463
1762788360,679.02,679.03,678.77,678.96,17978
1762788420,678.97,679.07,678.85,679.02,26353
1762788480,679.01,679.2,678.98,679.13,15961
1762788540,679.121,679.22,678.79,678.86,21303
1762788600,678.87,678.99,678.65,678.83,22360
1762788660,678.84,678.84,678.69,678.75,12882
1762788720,678.74,678.88,678.52,678.845,25306
1762788780,678.82,678.83,678.53,678.675,17834
1762788840,678.68,678.84,678.6,678.71,29130
1762788900,678.71,678.87,678.6,678.63,15497
1762788960,678.65,678.96,678.65,678.81,17639
1762789020,678.81,678.81,678.45,678.52,14463
1762789080,678.53,678.56,678.15,678.25,17426
1762789140,678.25,678.34,678.05,678.13,23370
1762789200,678.14,678.18,677.97,678.04,27274
1762789260,678.04,678.13,677.87,678.03,28390
1762789320,678.01,678.15,677.87,677.96,26416
1762789380,677.96,678.05,677.84,677.86,13978
1762789440,677.88,677.88,677.74,677.76,24807
1762789500,677.75,678.09,677.73,678.07,64023
1762789560,678.07,678.11,677.91,677.99,22744
1762789620,677.97,678,677.73,677.8,16184
1762789680,677.83,677.87,677.6,677.64,15477
1762789740,677.67,677.72,677.54,677.69,35918
1762789800,677.69,677.7,677.09,677.17,42658
1762789860,677.21,677.21,676.56,676.57,69589
1762789920,676.57,676.64,676.39,676.44,35776
1762789980,676.43,676.77,676.4,676.67,30425
1762790040,676.7,676.93,676.55,676.89,33316
1762790100,676.88,676.88,676.55,676.68,22483
1762790160,676.68,676.795,676.51,676.62,25838
1762790220,676.63,676.79,676.52,676.59,28711
1762790280,676.56,676.68,676.47,676.56,13640
1762790340,676.55,676.56,676.155,676.25,22052
1762790400,676.25,676.28,675.7,675.87,40136
1762790460,675.9,676.09,675.72,675.99,33267
1762790520,676,676.01,675.61,675.77,22307
1762790580,675.76,676.07,675.71,676.01,17598
1762790640,676,676.14,675.71,675.79,18655
1762790700,675.78,675.78,675.26,675.57,47599
1762790760,675.57,675.64,675.43,675.62,28368
1762790820,675.61,676.09,675.6,676.04,33830
1762790880,676.045,676.325,676.03,676.22,42369
1762790940,676.21,676.22,675.9,676.1,29870
1762791000,676.105,676.41,676.1,676.37,21974
1762791060,676.35,676.57,676.3,676.57,31678
1762791120,676.58,676.8,676.54,676.63,58486
1762791180,676.63,676.63,676.22,676.38,32447
1762791240,676.4,676.59,676.25,676.42,19852
1762791300,676.41,676.57,676.365,676.49,23275
1762791360,676.5,676.66,676.16,676.32,23875
1762791420,676.33,676.4,676.01,676.105,17025
1762791480,676.11,676.22,675.96,676.05,32334
1762791540,676.04,676.47,676,676.36,10213
1762791600,676.35,676.49,676.25,676.34,9137
1762791660,676.32,676.33,675.85,675.9,10242
1762791720,675.9,675.96,675.54,675.6,19190
1762791780,675.63,676.15,675.63,676.1,30103
1762791840,676.1,676.1,675.76,675.81,25407
1762791900,675.81,675.87,675.71,675.74,17402
1762791960,675.75,675.83,675.67,675.77,13130
1762792020,675.78,675.96,675.66,675.88,18180
1762792080,675.89,676.03,675.67,675.72,18678
1762792140,675.72,675.785,675.55,675.56,13256
1762792200,675.61,676.07,675.6,675.98,16714
1762792260,675.98,676.061,675.77,676.03,10171
1762792320,676.015,676.22,675.93,676.06,23888
1762792380,676.05,676.29,676.01,676.21,13747
1762792440,676.21,676.28,675.78,675.86,21318
1762792500,675.87,675.94,675.51,675.615,10324
1762792560,675.67,675.81,675.51,675.55,5725
1762792620,675.55,675.79,675.54,675.63,15150
1762792680,675.64,675.75,675.49,675.71,4575
1762792740,675.725,675.75,675.51,675.6,7009
1762792800,675.63,675.75,675.03,675.35,15376
1762792860,675.36,675.59,675.321,675.39,14255
1762792920,675.39,675.62,675.34,675.6,12687
1762792980,675.58,675.7,675.34,675.39,10309
1762793040,675.41,675.815,675.41,675.79,15405
1762793100,675.77,675.85,675.6,675.67,9681
1762793160,675.7,675.72,675.38,675.48,7145
1762793220,675.48,675.78,675.46,675.65,7821
1762793280,675.65,675.76,675.47,675.75,15182
1762793340,675.74,675.855,675.67,675.76,13601
1762793400,675.77,676.08,675.63,675.75,21850
1762793460,675.75,675.785,675.56,675.59,9652
1762793520,675.59,675.82,675.49,675.58,10017
1762793580,675.575,675.8,675.53,675.77,7857
1762793640,675.77,675.81,675.56,675.59,4337
1762793700,675.58,675.94,675.52,675.87,9436
1762793760,675.91,676.25,675.885,676.231,11146
1762793820,676.235,676.31,676.18,676.27,14690
1762793880,676.27,676.51,676.25,676.47,9127
1762793940,676.44,676.67,676.43,676.63,9064
1762794000,676.615,676.87,676.45,676.87,11225
1762794060,676.88,676.99,676.78,676.89,14720
1762794120,676.89,677.03,676.8,676.98,34768
1762794180,677.01,677.32,677.01,677.31,15083
1762794240,677.29,677.551,677.29,677.5,36769
1762794300,677.48,677.6,677.28,677.57,31561
1762794360,677.59,677.78,677.59,677.67,20056
1762794420,677.68,677.75,677.6,677.73,18724
1762794480,677.75,677.85,677.36,677.43,32075
1762794540,677.43,677.5,677.19,677.3,12481
1762794600,677.3,677.36,677.035,677.06,13936
1762794660,677.1,677.12,676.77,677.01,15359
1762794720,676.96,677.23,676.96,677.09,28200
1762794780,677.09,677.18,676.85,676.89,12131
1762794840,676.88,677.04,676.65,676.75,10026
1762794900,676.76,676.92,676.58,676.9,10172
1762794960,676.89,677.021,676.785,676.95,12590
1762795020,676.96,677.05,676.89,676.97,4548
1762795080,676.955,677.16,676.92,677.1,20015
1762795140,677.07,677.22,677.02,677.07,4048
1762795200,677.07,677.27,677.03,677.26,5159
1762795260,677.25,677.39,677.15,677.33,6539
1762795320,677.35,677.49,677.23,677.49,16390
1762795380,677.47,677.52,677.35,677.39,12045
1762795440,677.405,677.45,676.999,677.2,15313
1762795500,677.2,677.43,677.195,677.31,6863
1762795560,677.34,677.51,677.31,677.41,8252
1762795620,677.42,677.74,677.34,677.74,22093
1762795680,677.72,677.8,677.64,677.69,20761
1762795740,677.645,677.655,677.45,677.47,10701
1762795800,677.47,677.84,677.47,677.83,10620
1762795860,677.84,678,677.78,677.95,17090
1762795920,677.93,678.04,677.92,678.02,31332
1762795980,678,678,677.87,677.985,7392
1762796040,677.99,678.04,677.905,677.97,5988
1762796100,677.98,678.02,677.9,678.02,7655
1762796160,678.04,678.2,678,678.17,7659
1762796220,678.16,678.16,677.96,678.05,9493
1762796280,678.06,678.29,678.06,678.16,8740
1762796340,678.17,678.26,678.12,678.26,10594
1762796400,678.26,678.55,678.2,678.45,49925
1762796460,678.46,678.64,678.45,678.61,15669
1762796520,678.61,678.84,678.61,678.83,32669
1762796580,678.84,678.84,678.53,678.54,20273
1762796640,678.55,678.66,678.44,678.46,11500
1762796700,678.46,678.7,678.46,678.66,4966
1762796760,678.67,678.77,678.67,678.75,5570
1762796820,678.76,678.84,678.71,678.75,14051
1762796880,678.76,678.99,678.76,678.96,20024
1762796940,678.97,678.99,678.84,678.89,4860
1762797000,678.92,679.06,678.9,679.06,15980
1762797060,679.05,679.34,679.05,679.26,32619
1762797120,679.26,679.38,679.16,679.35,57567
1762797180,679.35,679.48,679.16,679.36,58055
1762797240,679.37,679.48,679.32,679.46,6223
1762797300,679.47,679.62,679.395,679.62,17213
1762797360,679.61,679.75,679.56,679.58,36809
1762797420,679.59,679.59,679.4,679.41,19612
1762797480,679.41,679.53,679.36,679.47,14987
1762797540,679.49,679.57,679.4,679.42,8683
1762797600,679.43,679.61,679.34,679.61,16506
1762797660,679.61,679.69,679.54,679.67,6257
1762797720,679.67,679.77,679.62,679.62,11483
1762797780,679.63,679.73,679.63,679.73,7539
1762797840,679.73,679.73,679.5,679.51,8571
1762797900,679.53,679.65,679.5,679.58,46767
1762797960,679.62,679.8,679.62,679.74,27038
1762798020,679.739,679.76,679.45,679.59,39608
1762798080,679.6,679.74,679.6,679.689,10819
1762798140,679.68,679.72,679.6,679.68,8387
1762798200,679.69,679.77,679.61,679.65,10767
1762798260,679.66,679.75,679.6,679.72,5716
1762798320,679.73,679.81,679.72,679.75,11065
1762798380,679.75,679.81,679.66,679.79,7194
1762798440,679.791,679.83,679.68,679.71,3538
1762798500,679.72,679.81,679.72,679.77,9751
1762798560,679.77,679.94,679.73,679.89,22595
1762798620,679.89,679.91,679.74,679.91,7445
1762798680,679.92,680.01,679.88,679.99,35320
1762798740,679.99,680.05,679.85,679.88,8275
1762798800,679.9,679.9,679.71,679.73,18477
1762798860,679.73,679.801,679.64,679.75,8179
1762798920,679.76,679.88,679.75,679.86,4832
1762798980,679.85,679.86,679.745,679.77,6488
1762799040,679.79,679.92,679.79,679.9,10084
1762799100,679.88,679.96,679.81,679.81,13545
1762799160,679.83,679.87,679.68,679.72,21417
1762799220,679.73,679.77,679.65,679.65,15114
1762799280,679.62,679.7,679.54,679.69,17972
1762799340,679.7,679.74,679.39,679.48,38590
1762799400,679.48,679.68,679.48,679.66,19842
1762799460,679.65,679.78,679.65,679.75,13286
1762799520,679.75,679.98,679.75,679.98,11338
1762799580,679.99,680.135,679.97,680.06,17209
1762799640,680.05,680.09,679.94,679.97,7427
1762799700,680.01,680.13,680.01,680.08,9132
1762799760,680.08,680.29,680.08,680.26,34005
1762799820,680.24,680.29,680.16,680.24,4477
1762799880,680.231,680.26,680.2,680.22,7406
1762799940,680.21,680.255,680.11,680.23,6874
1762800000,680.235,680.39,680.23,680.33,23702
1762800060,680.32,680.36,680.25,680.255,6714
1762800120,680.26,680.32,680.2,680.21,7796
1762800180,680.22,680.31,680.09,680.16,25616
1762800240,680.17,680.275,680.14,680.2,12078
1762800300,680.21,680.34,680.21,680.275,10318
1762800360,680.27,680.28,680.149,680.23,21813
1762800420,680.22,680.31,680.12,680.29,14739
1762800480,680.3,680.47,680.3,680.44,22379
1762800540,680.43,680.49,680.41,680.47,6835
1762800600,680.49,680.54,680.369,680.38,11250
1762800660,680.38,680.43,680.34,680.4,13210
1762800720,680.4,680.41,680.22,680.28,12196
1762800780,680.27,680.33,680.21,680.25,16981
1762800840,680.25,680.33,680.22,680.285,10838
1762800900,680.285,680.285,680.05,680.08,23198
1762800960,680.09,680.27,680.09,680.2,34708
1762801020,680.2,680.21,680.09,680.14,16689
1762801080,680.12,680.13,679.97,680.01,5871
1762801140,680.01,680.06,679.84,679.87,20054
1762801200,679.88,680.14,679.84,680.13,17594
1762801260,680.12,680.14,680.03,680.1,9394
1762801320,680.11,680.12,679.86,679.97,18121
1762801380,679.99,680.13,679.99,680.09,12165
1762801440,680.08,680.26,680.05,680.25,8615
1762801500,680.25,680.25,680.18,680.24,18510
1762801560,680.25,680.47,680.25,680.46,32768
1762801620,680.45,680.46,680.3,680.33,27561
1762801680,680.33,680.35,680.28,680.31,10083
1762801740,680.32,680.38,680.3,680.32,11867
1762801800,680.32,680.35,679.94,680.18,28470
1762801860,680.19,680.39,680.17,680.36,12063
1762801920,680.35,680.39,680.28,680.33,9505
1762801980,680.335,680.36,680.16,680.16,12997
1762802040,680.16,680.21,680.13,680.14,8902
1762802100,680.14,680.14,680.03,680.07,8641
1762802160,680.08,680.33,680.07,680.3,16063
1762802220,680.3,680.35,680.275,680.33,8105
1762802280,680.33,680.41,680.3,680.385,10984
1762802340,680.39,680.42,680.33,680.35,10151
1762802400,680.36,680.42,680.29,680.41,11073
