datetime,high,low,close,Volume
2025-11-06 10:20:00,674.88,674.37,674.8,24975
2025-11-06 10:21:00,675.01,674.79,674.92,23836
2025-11-06 10:22:00,675.31,674.81,675.18,15443
2025-11-06 10:23:00,675.3,674.96,675.2,31948
2025-11-06 10:24:00,675.37,675.04,675.11,17510
2025-11-06 10:25:00,675.23,674.95,675.17,29377
2025-11-06 10:26:00,675.21,674.66,674.79,13715
2025-11-06 10:27:00,674.93,674.49,674.621,22185
2025-11-06 10:28:00,675.0,674.57,674.88,15938
2025-11-06 10:29:00,674.91,674.46,674.51,6285
2025-11-06 10:30:00,674.65,674.15,674.29,23900
2025-11-06 10:31:00,674.66,674.19,674.42,5883
2025-11-06 10:32:00,674.54,673.84,673.87,15267
2025-11-06 10:33:00,673.9,673.39,673.45,24034
2025-11-06 10:34:00,673.61,673.38,673.59,11949
2025-11-06 10:35:00,673.57,673.1,673.24,12743
2025-11-06 10:36:00,673.31,672.33,672.35,53463
2025-11-06 10:37:00,672.47,671.73,671.77,48272
2025-11-06 10:38:00,672.31,671.78,672.11,40897
2025-11-06 10:39:00,672.12,671.86,671.92,26715
2025-11-06 10:40:00,672.02,671.47,671.58,42415
2025-11-06 10:41:00,671.87,671.35,671.5,29954
2025-11-06 10:42:00,671.74,671.37,671.65,22429
2025-11-06 10:43:00,672.08,671.56,671.64,106788
2025-11-06 10:44:00,671.71,670.91,671.14,46341
2025-11-06 10:45:00,671.8,670.94,671.8,39635
2025-11-06 10:46:00,671.83,671.28,671.54,36949
2025-11-06 10:47:00,671.62,671.25,671.29,21967
2025-11-06 10:48:00,671.57,670.99,671.23,30029
2025-11-06 10:49:00,671.41,670.98,671.4,26492
2025-11-06 10:50:00,671.85,671.13,671.18,17398
2025-11-06 10:51:00,671.89,671.16,671.66,64526
2025-11-06 10:52:00,671.76,671.23,671.51,35244
2025-11-06 10:53:00,671.61,671.07,671.11,26185
2025-11-06 10:54:00,671.77,671.11,671.72,26839
2025-11-06 10:55:00,671.89,671.47,671.73,45801
2025-11-06 10:56:00,671.7,670.93,671.17,37328
2025-11-06 10:57:00,671.38,671.11,671.15,21326
2025-11-06 10:58:00,671.205,670.98,671.02,20702
2025-11-06 10:59:00,671.12,670.77,670.95,23386
2025-11-06 11:00:00,671.16,670.86,671.11,33540
2025-11-06 11:01:00,671.54,671.11,671.19,23721
2025-11-06 11:02:00,671.55,671.19,671.3,24872
2025-11-06 11:03:00,671.45,671.11,671.2,27094
2025-11-06 11:04:00,671.57,671.09,671.55,19767
2025-11-06 11:05:00,671.85,671.47,671.76,24185
2025-11-06 11:06:00,672.02,671.47,671.539,37777
2025-11-06 11:07:00,671.71,671.06,671.15,25057
2025-11-06 11:08:00,671.8,671.15,671.77,19189
2025-11-06 11:09:00,671.79,671.31,671.49,19837
2025-11-06 11:10:00,671.51,671.035,671.11,38627
2025-11-06 11:11:00,671.46,671.11,671.415,19146
2025-11-06 11:12:00,671.51,670.93,671.06,19384
2025-11-06 11:13:00,671.44,671.09,671.31,10151
2025-11-06 11:14:00,671.62,671.31,671.45,15066
2025-11-06 11:15:00,671.76,671.39,671.55,22078
2025-11-06 11:16:00,671.82,671.13,671.15,23307
2025-11-06 11:17:00,671.27,670.94,671.07,6221
2025-11-06 11:18:00,671.18,670.54,670.67,52179
2025-11-06 11:19:00,671.06,670.64,671.0,24428
2025-11-06 11:20:00,671.39,670.89,671.38,23401
2025-11-06 11:21:00,671.52,671.01,671.34,22101
2025-11-06 11:22:00,671.38,670.49,670.54,19377
2025-11-06 11:23:00,670.78,670.47,670.59,21517
2025-11-06 11:24:00,670.68,670.4,670.59,19061
2025-11-06 11:25:00,670.62,670.22,670.46,43480
2025-11-06 11:26:00,670.85,670.29,670.82,39537
2025-11-06 11:27:00,670.83,670.5,670.54,23701
2025-11-06 11:28:00,670.89,670.52,670.85,19085
2025-11-06 11:29:00,671.52,670.81,671.42,34227
2025-11-06 11:30:00,671.395,670.8,670.95,12656
2025-11-06 11:31:00,671.17,670.86,670.92,13281
2025-11-06 11:32:00,671.05,670.67,670.96,14394
2025-11-06 11:33:00,671.22,670.8,671.1,15464
2025-11-06 11:34:00,671.1,670.79,670.9,11355
2025-11-06 11:35:00,670.9,669.77,669.95,56609
2025-11-06 11:36:00,670.55,669.89,670.43,29521
2025-11-06 11:37:00,670.61,670.15,670.18,17007
2025-11-06 11:38:00,670.53,670.18,670.34,22315
2025-11-06 11:39:00,670.38,669.98,670.06,25732
2025-11-06 11:40:00,670.2,669.84,670.12,55614
2025-11-06 11:41:00,670.29,669.85,669.95,23146
2025-11-06 11:42:00,670.065,669.83,669.93,29405
2025-11-06 11:43:00,669.95,669.37,669.65,36763
2025-11-06 11:44:00,670.02,669.63,669.98,19302
2025-11-06 11:45:00,669.98,669.51,669.64,12718
2025-11-06 11:46:00,669.84,669.56,669.74,14678
2025-11-06 11:47:00,669.76,669.37,669.54,17512
2025-11-06 11:48:00,669.67,669.47,669.54,23777
2025-11-06 11:49:00,669.64,669.41,669.62,25481
2025-11-06 11:50:00,669.9,669.45,669.76,23323
2025-11-06 11:51:00,670.08,669.77,669.9,26121
2025-11-06 11:52:00,670.4,669.92,670.39,21958
2025-11-06 11:53:00,670.48,669.93,669.99,31810
2025-11-06 11:54:00,670.43,669.97,670.33,18153
2025-11-06 11:55:00,670.32,669.57,669.62,25593
2025-11-06 11:56:00,669.78,669.01,669.12,36686
2025-11-06 11:57:00,669.52,669.11,669.52,17332
2025-11-06 11:58:00,669.62,669.35,669.4,17762
2025-11-06 11:59:00,669.46,669.09,669.24,29425
2025-11-06 12:00:00,669.91,669.23,669.82,35746
2025-11-06 12:01:00,670.09,669.79,669.84,16380
2025-11-06 12:02:00,670.11,669.62,670.1,15414
2025-11-06 12:03:00,670.16,669.66,669.7,24429
2025-11-06 12:04:00,670.21,669.68,670.2,19898
2025-11-06 12:05:00,670.45,669.96,670.37,21632
2025-11-06 12:06:00,670.5,670.14,670.48,10409
2025-11-06 12:07:00,670.48,669.66,669.7,17985
2025-11-06 12:08:00,669.96,669.5,669.78,13530
2025-11-06 12:09:00,670.47,669.74,670.46,18176
2025-11-06 12:10:00,670.84,670.38,670.78,26369
2025-11-06 12:11:00,671.12,670.72,670.91,19354
2025-11-06 12:12:00,670.97,670.55,670.67,22253
2025-11-06 12:13:00,670.75,670.25,670.34,10503
2025-11-06 12:14:00,670.42,670.06,670.07,14239
2025-11-06 12:15:00,670.07,669.75,669.79,31437
2025-11-06 12:16:00,669.94,669.54,669.54,16168
2025-11-06 12:17:00,669.88,669.6,669.85,14397
2025-11-06 12:18:00,670.27,669.78,669.88,29271
2025-11-06 12:19:00,670.0,669.71,669.96,13109
2025-11-06 12:20:00,669.95,669.6,669.75,18759
2025-11-06 12:21:00,669.74,668.98,669.13,38670
2025-11-06 12:22:00,669.3,669.09,669.26,38472
2025-11-06 12:23:00,669.56,669.08,669.08,33361
2025-11-06 12:24:00,669.42,669.09,669.2,24118
2025-11-06 12:25:00,669.24,669.02,669.14,23191
2025-11-06 12:26:00,669.335,668.72,668.93,34780
2025-11-06 12:27:00,669.24,668.89,669.18,30640
2025-11-06 12:28:00,669.42,669.14,669.3,15999
2025-11-06 12:29:00,669.63,669.3,669.57,22626
2025-11-06 12:30:00,669.6,669.28,669.58,14179
2025-11-06 12:31:00,669.8,669.4,669.71,24885
2025-11-06 12:32:00,670.2,669.72,670.08,21865
2025-11-06 12:33:00,670.39,670.0,670.21,27344
2025-11-06 12:34:00,670.21,669.7,669.77,16148
2025-11-06 12:35:00,670.32,669.79,670.25,12663
2025-11-06 12:36:00,670.34,670.0,670.28,28579
2025-11-06 12:37:00,670.42,670.0,670.04,13026
2025-11-06 12:38:00,670.41,670.0,670.4,10901
2025-11-06 12:39:00,670.42,669.78,669.8,17313
2025-11-06 12:40:00,670.02,669.74,670.0,14235
2025-11-06 12:41:00,670.21,669.89,669.93,19860
2025-11-06 12:42:00,670.46,669.96,670.43,17604
2025-11-06 12:43:00,670.66,670.38,670.65,20732
2025-11-06 12:44:00,670.66,670.39,670.63,11101
2025-11-06 12:45:00,671.05,670.57,671.03,39607
2025-11-06 12:46:00,671.21,670.93,671.02,29671
2025-11-06 12:47:00,671.28,670.88,671.21,27968
2025-11-06 12:48:00,671.35,671.2,671.23,23329
2025-11-06 12:49:00,671.35,671.02,671.11,25813
2025-11-06 12:50:00,671.4,671.1,671.27,24581
2025-11-06 12:51:00,671.49,671.25,671.35,20874
2025-11-06 12:52:00,671.57,671.24,671.49,17805
2025-11-06 12:53:00,671.52,671.05,671.13,22615
2025-11-06 12:54:00,671.44,671.14,671.38,37178
2025-11-06 12:55:00,671.55,671.21,671.5,20269
2025-11-06 12:56:00,671.58,671.39,671.5,10541
2025-11-06 12:57:00,671.51,671.16,671.2,10176
2025-11-06 12:58:00,671.46,671.13,671.17,29099
2025-11-06 12:59:00,671.19,670.895,671.11,24031
2025-11-06 13:00:00,671.16,670.985,671.06,13016
2025-11-06 13:01:00,671.42,671.04,671.34,71291
2025-11-06 13:02:00,671.43,671.17,671.3,27153
2025-11-06 13:03:00,671.28,670.73,670.75,34469
2025-11-06 13:04:00,670.87,670.27,670.38,56081
2025-11-06 13:05:00,670.42,669.79,669.79,56361
2025-11-06 13:06:00,669.76,669.26,669.32,27809
2025-11-06 13:07:00,669.67,669.34,669.45,24115
2025-11-06 13:08:00,669.66,669.36,669.45,13169
2025-11-06 13:09:00,669.47,669.29,669.32,10053
2025-11-06 13:10:00,669.485,669.13,669.35,44773
2025-11-06 13:11:00,669.41,669.21,669.3,31107
2025-11-06 13:12:00,669.46,669.25,669.32,21191
2025-11-06 13:13:00,669.78,669.33,669.57,82920
2025-11-06 13:14:00,669.65,669.37,669.61,18466
2025-11-06 13:15:00,669.92,669.56,669.69,36843
2025-11-06 13:16:00,669.83,669.62,669.64,23669
2025-11-06 13:17:00,669.71,669.4,669.65,27594
2025-11-06 13:18:00,669.74,669.34,669.65,22973
2025-11-06 13:19:00,669.7,669.41,669.66,22582
2025-11-06 13:20:00,669.985,669.54,669.83,39116
2025-11-06 13:21:00,670.01,669.54,669.72,9875
2025-11-06 13:22:00,669.83,669.68,669.8,9948
2025-11-06 13:23:00,670.18,669.8,670.16,10877
2025-11-06 13:24:00,670.62,670.12,670.57,13659
2025-11-06 13:25:00,670.92,670.53,670.79,9906
2025-11-06 13:26:00,671.3,670.78,671.24,14724
2025-11-06 13:27:00,671.25,670.77,670.78,23385
2025-11-06 13:28:00,671.14,670.83,671.12,16156
2025-11-06 13:29:00,671.25,670.86,670.95,6733
2025-11-06 13:30:00,671.35,670.93,671.31,7202
2025-11-06 13:31:00,671.48,671.29,671.44,7936
2025-11-06 13:32:00,671.44,671.25,671.33,12094
2025-11-06 13:33:00,671.49,671.1,671.13,24823
2025-11-06 13:34:00,671.43,671.11,671.39,14140
2025-11-06 13:35:00,671.715,671.24,671.61,13739
2025-11-06 13:36:00,671.99,671.59,671.96,35668
2025-11-06 13:37:00,672.01,671.78,671.84,11028
2025-11-06 13:38:00,671.89,671.6,671.66,26969
2025-11-06 13:39:00,671.92,671.54,671.8,8778
2025-11-06 13:40:00,671.98,671.69,671.8,11838
2025-11-06 13:41:00,672.06,671.75,671.8,13047
2025-11-06 13:42:00,672.1,671.7,672.04,10895
2025-11-06 13:43:00,672.21,671.85,671.9,19318
2025-11-06 13:44:00,672.14,671.91,671.95,18757
2025-11-06 13:45:00,672.01,671.81,671.9,21323
2025-11-06 13:46:00,671.95,671.37,671.42,27233
2025-11-06 13:47:00,671.75,671.33,671.66,29556
2025-11-06 13:48:00,671.95,671.65,671.74,12472
2025-11-06 13:49:00,671.87,671.64,671.83,13182
2025-11-06 13:50:00,671.98,671.7,671.89,10772
2025-11-06 13:51:00,672.07,671.83,671.96,14008
2025-11-06 13:52:00,672.03,671.875,671.99,6867
2025-11-06 13:53:00,672.03,671.57,671.69,19421
2025-11-06 13:54:00,672.02,671.67,671.95,20796
2025-11-06 13:55:00,672.0,671.53,671.54,18498
2025-11-06 13:56:00,671.62,671.26,671.27,11956
2025-11-06 13:57:00,671.37,671.06,671.2,20388
2025-11-06 13:58:00,671.52,671.18,671.35,15001
2025-11-06 13:59:00,671.55,671.33,671.49,18477
2025-11-06 14:00:00,671.62,671.28,671.53,25938
2025-11-06 14:01:00,671.84,671.42,671.66,24901
2025-11-06 14:02:00,671.66,671.37,671.44,21222
2025-11-06 14:03:00,671.95,671.39,671.86,43019
2025-11-06 14:04:00,672.31,671.71,672.25,79666
2025-11-06 14:05:00,672.76,672.21,672.75,39521
2025-11-06 14:06:00,673.01,672.7,672.86,38041
2025-11-06 14:07:00,672.85,672.54,672.57,14674
2025-11-06 14:08:00,672.66,672.26,672.47,16435
2025-11-06 14:09:00,672.55,672.15,672.26,28323
2025-11-06 14:10:00,672.7,672.27,672.61,18703
2025-11-06 14:11:00,672.67,672.36,672.37,7746
2025-11-06 14:12:00,672.56,672.369,672.445,5721
2025-11-06 14:13:00,672.7,672.38,672.7,10340
2025-11-06 14:14:00,672.915,672.61,672.81,26608
2025-11-06 14:15:00,672.94,672.65,672.72,12535
2025-11-06 14:16:00,672.81,672.485,672.59,38563
2025-11-06 14:17:00,672.68,672.24,672.37,40171
2025-11-06 14:18:00,672.51,672.19,672.28,17730
2025-11-06 14:19:00,672.59,672.19,672.51,14956
2025-11-06 14:20:00,672.6,672.38,672.39,19498
2025-11-06 14:21:00,672.61,672.4,672.58,18137
2025-11-06 14:22:00,672.74,672.38,672.63,29256
2025-11-06 14:23:00,672.76,672.51,672.65,7264
2025-11-06 14:24:00,672.74,672.66,672.71,3473
2025-11-06 14:25:00,672.96,672.7,672.93,28470
2025-11-06 14:26:00,673.1,672.84,673.08,15707
2025-11-06 14:27:00,673.38,673.04,673.06,33238
2025-11-06 14:28:00,673.4,673.02,673.379,22306
2025-11-06 14:29:00,673.525,673.27,673.4,21131
2025-11-06 14:30:00,673.41,672.92,672.92,20842
2025-11-06 14:31:00,673.19,672.94,673.13,24160
2025-11-06 14:32:00,673.5,673.15,673.48,19726
2025-11-06 14:33:00,673.56,673.36,673.42,17268
2025-11-06 14:34:00,673.47,673.29,673.37,10092
2025-11-06 14:35:00,673.51,673.33,673.44,10847
2025-11-06 14:36:00,673.7,673.39,673.54,40254
2025-11-06 14:37:00,673.58,673.34,673.4,28319
2025-11-06 14:38:00,673.62,673.38,673.49,24079
2025-11-06 14:39:00,673.6,673.21,673.21,28280
2025-11-06 14:40:00,673.23,672.93,673.0,49672
2025-11-06 14:41:00,672.96,672.54,672.57,33633
2025-11-06 14:42:00,672.6,672.32,672.36,29662
2025-11-06 14:43:00,672.62,672.2,672.57,27483
2025-11-06 14:44:00,672.88,672.55,672.83,23567
2025-11-06 14:45:00,672.96,672.675,672.89,18235
2025-11-06 14:46:00,672.89,672.54,672.67,29720
2025-11-06 14:47:00,672.75,672.46,672.58,15078
2025-11-06 14:48:00,672.71,672.28,672.36,17867
2025-11-06 14:49:00,672.49,672.15,672.45,27263
2025-11-06 14:50:00,672.64,672.29,672.61,36044
2025-11-06 14:51:00,672.7,672.35,672.36,39075
2025-11-06 14:52:00,672.4,672.11,672.13,37042
2025-11-06 14:53:00,672.51,672.03,672.46,26166
2025-11-06 14:54:00,672.61,672.34,672.56,29764
2025-11-06 14:55:00,672.84,672.47,672.84,37981
2025-11-06 14:56:00,672.98,672.84,672.9,16786
2025-11-06 14:57:00,673.26,672.88,673.26,31028
2025-11-06 14:58:00,673.41,673.23,673.32,25970
2025-11-06 14:59:00,673.32,672.84,673.0,15950
2025-11-06 15:00:00,673.14,672.87,672.9,16526
2025-11-06 15:01:00,672.97,672.53,672.64,22592
2025-11-06 15:02:00,672.82,672.49,672.6,18420
2025-11-06 15:03:00,672.82,672.64,672.78,9217
2025-11-06 15:04:00,672.91,672.71,672.77,21910
2025-11-06 15:05:00,673.08,672.71,673.01,26389
2025-11-06 15:06:00,673.02,672.75,672.92,21661
2025-11-06 15:07:00,673.09,672.77,673.05,16447
2025-11-06 15:08:00,673.165,672.84,672.91,14777
2025-11-06 15:09:00,673.001,672.74,672.93,15721
2025-11-06 15:10:00,673.21,672.92,673.06,17262
2025-11-06 15:11:00,673.21,673.02,673.15,13892
2025-11-06 15:12:00,673.315,672.71,672.78,22966
2025-11-06 15:13:00,673.04,672.76,673.0,24953
2025-11-06 15:14:00,673.07,672.91,672.99,20454
2025-11-06 15:15:00,673.08,672.71,672.73,20421
2025-11-06 15:16:00,672.871,672.4,672.76,37047
2025-11-06 15:17:00,672.83,672.68,672.75,15750
2025-11-06 15:18:00,673.01,672.74,672.94,34343
2025-11-06 15:19:00,673.12,672.92,673.01,18323
2025-11-06 15:20:00,673.05,672.83,672.84,15182
2025-11-06 15:21:00,673.12,672.81,673.04,33032
2025-11-06 15:22:00,673.13,672.94,673.09,24493
2025-11-06 15:23:00,673.29,672.99,673.21,13890
2025-11-06 15:24:00,673.26,673.09,673.19,15007
2025-11-06 15:25:00,673.25,673.03,673.23,12182
2025-11-06 15:26:00,673.35,673.04,673.04,14579
2025-11-06 15:27:00,673.09,672.85,672.97,19239
2025-11-06 15:28:00,673.005,672.7,672.77,24722
2025-11-06 15:29:00,672.8,672.25,672.32,70707
2025-11-06 15:30:00,672.7,672.29,672.37,35328
2025-11-06 15:31:00,672.41,672.07,672.1,51132
2025-11-06 15:32:00,672.16,671.66,672.14,75373
2025-11-06 15:33:00,672.34,672.12,672.18,16628
2025-11-06 15:34:00,672.57,672.14,672.52,23696
2025-11-06 15:35:00,672.72,672.47,672.56,27088
2025-11-06 15:36:00,672.66,672.32,672.42,34268
2025-11-06 15:37:00,672.53,672.28,672.31,20805
2025-11-06 15:38:00,672.33,672.05,672.09,34935
2025-11-06 15:39:00,672.16,671.89,671.92,37966
2025-11-06 15:40:00,672.2,671.89,671.98,54860
2025-11-06 15:41:00,672.04,671.82,671.86,24253
2025-11-06 15:42:00,671.98,671.54,671.63,37442
2025-11-06 15:43:00,671.68,671.42,671.59,34236
2025-11-06 15:44:00,671.67,671.34,671.39,40856
2025-11-06 15:45:00,671.56,671.09,671.2,66081
2025-11-06 15:46:00,671.25,670.53,670.6,67771
2025-11-06 15:47:00,670.79,670.52,670.55,63913
2025-11-06 15:48:00,670.76,670.36,670.6,49065
2025-11-06 15:49:00,670.61,670.34,670.36,69640
2025-11-06 15:50:00,670.74,670.33,670.68,119493
2025-11-06 15:51:00,670.78,670.53,670.71,74128
2025-11-06 15:52:00,671.05,670.63,670.93,62798
2025-11-06 15:53:00,670.935,670.66,670.86,40750
2025-11-06 15:54:00,670.98,670.47,670.525,137153
2025-11-06 15:55:00,670.6,670.32,670.45,105427
2025-11-06 15:56:00,670.61,670.31,670.32,81849
2025-11-06 15:57:00,670.32,670.03,670.19,105889
2025-11-06 15:58:00,670.26,669.9,670.07,271208
2025-11-06 15:59:00,670.28,669.53,670.24,642092
2025-11-07 09:30:00,667.93,666.57,666.58,170181
2025-11-07 09:31:00,666.71,666.44,666.55,111241
2025-11-07 09:32:00,667.04,666.53,666.96,82801
2025-11-07 09:33:00,666.99,666.29,666.29,53151
2025-11-07 09:34:00,666.66,666.19,666.3,41939
2025-11-07 09:35:00,666.4,666.16,666.32,47291
2025-11-07 09:36:00,666.33,665.6,665.62,64502
2025-11-07 09:37:00,665.69,664.84,664.86,97574
2025-11-07 09:38:00,665.23,664.63,664.89,89148
2025-11-07 09:39:00,665.0,664.38,664.5,85796
2025-11-07 09:40:00,665.16,664.35,665.03,76498
2025-11-07 09:41:00,665.37,664.69,665.27,73229
2025-11-07 09:42:00,665.44,664.81,664.87,62887
2025-11-07 09:43:00,665.78,664.86,665.71,62418
2025-11-07 09:44:00,665.79,665.29,665.43,41867
2025-11-07 09:45:00,666.04,665.33,665.94,93152
2025-11-07 09:46:00,666.09,665.09,665.155,40799
2025-11-07 09:47:00,665.75,665.11,665.22,45875
2025-11-07 09:48:00,666.08,665.08,665.99,42305
2025-11-07 09:49:00,666.08,664.86,664.9,51743
2025-11-07 09:50:00,665.53,664.78,665.31,89381
2025-11-07 09:51:00,665.815,664.87,665.49,59265
2025-11-07 09:52:00,666.355,665.34,666.18,38889
2025-11-07 09:53:00,666.42,665.61,665.85,59375
2025-11-07 09:54:00,666.4,665.8,666.08,42620
2025-11-07 09:55:00,666.29,665.71,666.19,22134
2025-11-07 09:56:00,666.58,665.95,666.51,21994
2025-11-07 09:57:00,666.61,666.24,666.53,34034
2025-11-07 09:58:00,666.83,666.4,666.635,28204
2025-11-07 09:59:00,666.61,666.05,666.39,33716
2025-11-07 10:00:00,666.49,665.35,665.57,41227
2025-11-07 10:01:00,665.59,665.275,665.47,43820
2025-11-07 10:02:00,665.93,665.39,665.69,25559
2025-11-07 10:03:00,665.69,665.02,665.22,39944
2025-11-07 10:04:00,665.3,664.87,665.0,39434
2025-11-07 10:05:00,665.52,664.89,665.16,30425
2025-11-07 10:06:00,665.13,664.09,664.23,64837
2025-11-07 10:07:00,664.49,663.98,664.34,35131
2025-11-07 10:08:00,665.02,664.23,664.95,58402
2025-11-07 10:09:00,665.84,664.68,665.77,54608
2025-11-07 10:10:00,666.14,665.64,665.96,39721
2025-11-07 10:11:00,666.44,665.96,666.24,47628
2025-11-07 10:12:00,666.48,665.92,666.0,27662
2025-11-07 10:13:00,666.62,665.98,666.41,28258
2025-11-07 10:14:00,666.6,666.28,666.53,17632
2025-11-07 10:15:00,667.06,666.39,666.93,34384
2025-11-07 10:16:00,667.21,666.66,666.79,44838
2025-11-07 10:17:00,666.83,666.34,666.62,45136
2025-11-07 10:18:00,666.67,666.2,666.36,27112
2025-11-07 10:19:00,666.73,666.0,666.42,47209
2025-11-07 10:20:00,666.72,666.19,666.33,15983
2025-11-07 10:21:00,667.04,666.25,666.44,22593
2025-11-07 10:22:00,667.04,666.29,666.85,25332
2025-11-07 10:23:00,666.83,665.65,665.69,29324
2025-11-07 10:24:00,666.11,665.45,665.57,19133
2025-11-07 10:25:00,666.29,665.52,666.27,23879
2025-11-07 10:26:00,666.85,666.23,666.32,46547
2025-11-07 10:27:00,666.74,666.3,666.5,15023
2025-11-07 10:28:00,666.67,666.04,666.16,16112
2025-11-07 10:29:00,666.33,665.69,665.91,18201
2025-11-07 10:30:00,666.24,665.81,666.13,26206
2025-11-07 10:31:00,666.3,665.71,666.16,18959
2025-11-07 10:32:00,666.22,665.8,665.83,25863
2025-11-07 10:33:00,666.23,665.48,665.54,19109
2025-11-07 10:34:00,665.7,665.24,665.26,36710
2025-11-07 10:35:00,665.76,665.175,665.62,48552
2025-11-07 10:36:00,665.89,665.26,665.75,31284
2025-11-07 10:37:00,666.05,665.29,665.39,24917
2025-11-07 10:38:00,665.415,664.98,665.035,17447
2025-11-07 10:39:00,665.11,664.63,664.72,22900
2025-11-07 10:40:00,665.16,664.64,665.04,49519
2025-11-07 10:41:00,665.07,664.46,664.57,24638
2025-11-07 10:42:00,664.61,664.4,664.43,30568
2025-11-07 10:43:00,664.68,664.42,664.49,28516
2025-11-07 10:44:00,664.54,664.15,664.24,89903
2025-11-07 10:45:00,664.31,663.86,664.035,60188
2025-11-07 10:46:00,664.04,663.56,663.94,75105
2025-11-07 10:47:00,664.4,663.855,664.28,74264
2025-11-07 10:48:00,664.28,663.81,663.87,29757
2025-11-07 10:49:00,664.05,663.75,663.97,22001
2025-11-07 10:50:00,664.73,663.96,664.5,52046
2025-11-07 10:51:00,664.6,663.91,663.99,16429
2025-11-07 10:52:00,664.23,663.93,664.06,25162
2025-11-07 10:53:00,664.17,663.75,663.98,19941
2025-11-07 10:54:00,664.21,663.99,663.99,19784
2025-11-07 10:55:00,663.98,663.75,663.87,23073
2025-11-07 10:56:00,663.92,663.62,663.7,20926
2025-11-07 10:57:00,663.82,663.48,663.82,34148
2025-11-07 10:58:00,663.86,663.59,663.59,26601
2025-11-07 10:59:00,663.61,663.29,663.33,36177
2025-11-07 11:00:00,663.83,663.22,663.7,47490
2025-11-07 11:01:00,664.02,663.65,663.85,34451
2025-11-07 11:02:00,663.84,663.44,663.49,43044
2025-11-07 11:03:00,663.75,663.52,663.68,50420
2025-11-07 11:04:00,663.74,663.3,663.74,31712
2025-11-07 11:05:00,664.0,663.38,663.89,30489
2025-11-07 11:06:00,663.88,663.2,663.22,33736
2025-11-07 11:07:00,663.54,663.23,663.52,37831
2025-11-07 11:08:00,663.57,663.12,663.21,25912
2025-11-07 11:09:00,663.28,663.14,663.245,18542
2025-11-07 11:10:00,663.5,663.2,663.28,36936
2025-11-07 11:11:00,663.31,662.76,662.76,48494
2025-11-07 11:12:00,662.87,662.63,662.74,42496
2025-11-07 11:13:00,663.21,662.72,662.9,57177
2025-11-07 11:14:00,662.93,662.66,662.77,42212
2025-11-07 11:15:00,662.77,662.34,662.49,51729
2025-11-07 11:16:00,662.49,662.25,662.32,37775
2025-11-07 11:17:00,662.68,662.325,662.56,48886
2025-11-07 11:18:00,663.06,662.46,662.94,40672
2025-11-07 11:19:00,663.28,662.92,663.23,63112
2025-11-07 11:20:00,663.55,663.15,663.35,75304
2025-11-07 11:21:00,663.54,663.1,663.51,67146
2025-11-07 11:22:00,663.66,663.37,663.4,23320
2025-11-07 11:23:00,663.83,663.39,663.4,27153
2025-11-07 11:24:00,663.59,663.09,663.109,20305
2025-11-07 11:25:00,663.12,662.91,663.08,37419
2025-11-07 11:26:00,663.19,662.83,662.93,18362
2025-11-07 11:27:00,662.95,662.69,662.88,19881
2025-11-07 11:28:00,663.02,662.73,662.77,14060
2025-11-07 11:29:00,662.86,662.69,662.84,22840
2025-11-07 11:30:00,663.055,662.74,662.93,56051
2025-11-07 11:31:00,663.2,662.84,663.15,42215
2025-11-07 11:32:00,663.15,662.67,662.7,34400
2025-11-07 11:33:00,662.96,662.66,662.73,20557
2025-11-07 11:34:00,663.34,662.71,663.275,38184
2025-11-07 11:35:00,663.37,662.79,662.82,52430
2025-11-07 11:36:00,663.05,662.68,662.76,19167
2025-11-07 11:37:00,662.91,662.67,662.73,7799
2025-11-07 11:38:00,662.86,662.38,662.41,13245
2025-11-07 11:39:00,662.57,662.41,662.53,17490
2025-11-07 11:40:00,662.79,662.42,662.78,16611
2025-11-07 11:41:00,662.77,662.19,662.28,25268
2025-11-07 11:42:00,662.66,662.28,662.59,16063
2025-11-07 11:43:00,663.09,662.44,663.02,34736
2025-11-07 11:44:00,663.28,662.95,663.21,34260
2025-11-07 11:45:00,663.34,663.12,663.17,30107
2025-11-07 11:46:00,663.21,662.36,662.41,26056
2025-11-07 11:47:00,662.73,662.32,662.44,19447
2025-11-07 11:48:00,662.67,662.37,662.61,10675
2025-11-07 11:49:00,662.66,662.42,662.56,8032
2025-11-07 11:50:00,662.87,662.51,662.69,24670
2025-11-07 11:51:00,663.3,662.59,663.09,44548
2025-11-07 11:52:00,663.23,662.97,663.12,12589
2025-11-07 11:53:00,663.3,662.959,662.99,19262
2025-11-07 11:54:00,663.03,662.425,662.48,13725
2025-11-07 11:55:00,662.61,662.04,662.06,64860
2025-11-07 11:56:00,662.18,661.95,662.0,46399
2025-11-07 11:57:00,662.06,661.4,661.4,44156
2025-11-07 11:58:00,661.58,661.34,661.53,56850
2025-11-07 11:59:00,662.05,661.54,661.97,28036
2025-11-07 12:00:00,662.07,661.67,661.89,21933
2025-11-07 12:01:00,662.18,661.57,661.72,15689
2025-11-07 12:02:00,661.96,661.63,661.96,14070
2025-11-07 12:03:00,661.985,661.59,661.61,29865
2025-11-07 12:04:00,661.79,661.59,661.61,21459
2025-11-07 12:05:00,662.03,661.63,662.0,24456
2025-11-07 12:06:00,661.99,661.5,661.57,20394
2025-11-07 12:07:00,661.58,661.215,661.23,45013
2025-11-07 12:08:00,661.611,661.23,661.59,36173
